,Unnamed: 0,area,bathroom,direction,price,rooms,type,latitude,longitude
1136,1136, 118mt, 1,"Paraíso, Santo Domingo De Guzmán","RD$ 4,900,000", 2,Venta,-14.0848185,-75.7236762
1137,1137, 75mt, 1,"Mirador Norte, Santo Domingo De Guzmán","US$ 88,000", 1,Venta,18.4505505,-69.9579591088741
1138,1138, 84mt, 2,"La Ceiba, Las Terrenas","US$ 155,000", 2,Venta,19.3113348,-69.5400841
1139,1139, 300mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 325,000", 3,Venta,18.48063285,-69.9245812964471
1140,1140, 262mt, 3,"Malecon, Santo Domingo De Guzmán","US$ 2,000", 3,Alquiler Amueblado,18.4801972,-69.942111
1141,1141, 58mt, 2,"La Esmeralda, Santiago","US$ 95,000", 1,Venta,3.4589062,-76.5081423880046
1142,1142, 535mt, 5,"Altos De Arroyo Hondo, Santo Domingo De Guzmán","US$ 495,000", 5,Venta,18.4958545,-69.974084
1143,1143,Unknown, 2,"Mirador Norte, Santo Domingo De Guzmán","US$ 159,000", 3,Venta,18.4505505,-69.9579591088741
1144,1144, 142mt, 2,"Altos De Arroyo Hondo Ii, Santo Domingo De Guzmán","RD$ 4,500,000", 3,Venta,18.5042878,-69.9497993
1145,1145, 125mt, 1,"Piantini, Santo Domingo De Guzmán",US$ 900, 1,Alquiler,18.4772093,-69.8949479
1146,1146, 70mt, 1,"Autopista Duarte, Santo Domingo De Guzmán","RD$ 1,500,000", 3,Venta,18.5493975,-70.0477175
1147,1147, 336mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 395,000", 3,Venta,18.46817535,-69.9199088057318
1148,1148, 140mt, 2,"Alma Rosa I, Santo Domingo Este","RD$ 4,700,000", 3,Venta,18.4918726,-69.8559554
1149,1149, 188mt, 2,"Los Restauradores, Santo Domingo De Guzmán","RD$ 4,300,000", 2,Venta,18.4560108,-69.964447
1150,1150, 220mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 1,600", 3,Alquiler,18.4772093,-69.8949479
1151,1151, 137mt, 1,"Urbanización Lucerna, Santo Domingo Este","RD$ 3,200,000", 3,Venta,18.5189333,-69.8453234
1152,1152, 168mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 6,450,000", 3,Venta,18.4651751,-69.9412137
1153,1153, 162mt, 2,"Cabarete, Sosúa","US$ 423,618", 3,Venta,19.7490157,-70.4128435
1154,1154, 164mt, 2,"Cabarete, Sosúa","US$ 426,504", 3,Venta,19.7490157,-70.4128435
1155,1155, 204mt, 2,"Cabarete, Sosúa","US$ 1,050,000", 3,Venta,19.7490157,-70.4128435
1156,1156, 162mt, 2,"Cabarete, Sosúa","US$ 422,812", 2,Venta,19.7490157,-70.4128435
1157,1157, 246mt, 3,"Bella Vista, Santo Domingo De Guzmán","RD$ 10,500,000", 3,Venta,18.4522046,-69.9484723
1158,1158, 298mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 1,200", 3,Alquiler,18.4651751,-69.9412137
1159,1159, 124mt, 2,"Tropical Del Este, Santo Domingo Este","RD$ 2,650,000", 3,Venta,18.4713946,-69.8222849
1160,1160, 137mt, 2,"Tropical Del Este, Santo Domingo Este","RD$ 2,950,000", 3,Venta,18.4713946,-69.8222849
1161,1161, 202mt, 2,"Urbanización Andujar, San Francisco De Macorís","RD$ 6,500,000", 3,Venta,null,null
1162,1162, 254mt, 3,"Mirador Sur, Santo Domingo De Guzmán","US$ 2,200", 3,Alquiler,18.44863,-69.9556090626115
1163,1163, 101mt, 2,"Urbanización Neftalí, San Francisco De Macorís","RD$ 2,700,000", 3,Venta,null,null
1164,1164, 137mt, 2,"Tropical Del Este, Santo Domingo Este","RD$ 2,950,000", 3,Venta,18.4713946,-69.8222849
1165,1165, 560mt, 4,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 7,000", 4,Alquiler,18.441375,-69.9697149
1166,1166, 225mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 255,000", 3,Venta,null,null
1167,1167, 373mt, 2,"San Isidro Afuera, Santo Domingo Este","RD$ 3,300,000", 3,Venta,null,null
1168,1168, 181mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 211,500", 3,Venta,18.4651751,-69.9412137
1169,1169, 233mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 221,500", 3,Venta,18.4651751,-69.9412137
1170,1170, 273mt, 4,"La Julia, Santo Domingo De Guzmán","US$ 2,600", 4,Alquiler Línea Blanca,18.4633288,-69.9238582
1171,1171, 208mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 4,700,000", 3,Venta,18.519386,-69.8523773
1172,1172, 166mt, 2,"Cuesta Hermosa Iii, Santo Domingo De Guzmán","US$ 155,000", 3,Venta,18.509745,-69.943
1173,1173, 159mt, 4,"Alma Rosa Ii, Santo Domingo Este","RD$ 5,200,000", 3,Venta,18.487125,-69.8502758
1174,1174, 113mt, 1,"Zona Colonial, Santo Domingo De Guzmán","US$ 295,000", 2,Venta,18.4714798,-69.8868222
1175,1175, 107mt, 2,"Zona Colonial, Santo Domingo De Guzmán","US$ 315,000", 2,Venta,18.4714798,-69.8868222
1176,1176, 130mt, 2,"Paraíso, Santo Domingo De Guzmán","US$ 175,000", 2,Venta,-14.0848185,-75.7236762
1177,1177, 195mt, 2,"Altos De Arroyo Hondo Iii, Santo Domingo De Guzmán","RD$ 7,500,000", 3,Venta,18.5029036,-69.9640468
1178,1178, 182mt, 3,"Paraíso, Santo Domingo De Guzmán","US$ 200,000", 3,Venta,-14.0848185,-75.7236762
1179,1179, 210mt, 2,"Urbanización La Caperuza, San Francisco De Macorís","US$ 155,000", 3,Venta,19.2827756,-70.2730165
1180,1180, 167mt, 3,"Zona Universitaria, Santo Domingo De Guzmán","US$ 260,000", 3,Venta,null,null
1181,1181, 118mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 125,000", 2,Venta,18.4929955,-69.9032885
1182,1182, 476mt, 4,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 750,000", 4,Venta,18.441375,-69.9697149
1183,1183, 131mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 5,800,000", 3,Venta,18.4651751,-69.9412137
1184,1184, 145mt, 2,"Ciudad Real, Santo Domingo De Guzmán","RD$ 4,600,000", 3,Venta,18.5115991,-69.9852281
1185,1185, 345mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 255,334", 3,Venta,18.4651751,-69.9412137
1186,1186, 123mt, 2,"Ciudad Modelo, Villa Tapia","US$ 85,000", 2,Venta,null,null
1187,1187, 201mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 216,204", 3,Venta,18.4651751,-69.9412137
1188,1188, 247mt, 3,"Herrera, Santo Domingo Oeste","RD$ 6,850,000", 4,Venta,18.4684971,-69.9757754
1189,1189, 170mt, 3,"Ciudad Modelo, Villa Tapia","US$ 115,000", 3,Venta,null,null
1190,1190, 175mt, 2,"Piantini, Santo Domingo De Guzmán","US$ 185,000", 3,Venta,18.4772093,-69.8949479
1191,1191, 139mt, 2,"Alma Rosa I, Santo Domingo Este","RD$ 4,650,000", 2,Venta,18.4918726,-69.8559554
1192,1192, 98mt, 2,"Autopista Duarte, Santo Domingo De Guzmán","RD$ 2,700,000", 2,Venta,18.5493975,-70.0477175
1193,1193, 140mt, 2,"Urbanización Neftalí Iii, San Francisco De Macorís","RD$ 4,600,000", 3,Venta,null,null
1194,1194, 405mt, 4,"Alma Rosa I, Santo Domingo Este","US$ 246,000", 4,Venta,18.4918726,-69.8559554
1195,1195, 175mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,300", 3,Alquiler,18.48063285,-69.9245812964471
1196,1196, 147mt, 2,"Colinas De Los Ríos, Santo Domingo De Guzmán","RD$ 4,100,000", 3,Venta,null,null
1197,1197, 83mt, 1,"Las Terreras, Pueblo Viejo","US$ 90,000", 2,Venta,null,null
1198,1198, 171mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 171,000", 3,Venta,18.4651751,-69.9412137
1199,1199, 213mt, 3,"Residencial Condado, Santo Domingo De Guzmán","RD$ 4,700,000", 3,Venta,null,null
1200,1200, 589mt, 5,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 1,150,000", 4,Venta,18.441375,-69.9697149
1201,1201, 156mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 175,000", 3,Venta,18.4651751,-69.9412137
1202,1202, 400mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 385,000", 3,Venta,null,null
1203,1203, 115mt, 2,"Gascue, Santo Domingo De Guzmán","RD$ 6,000,000", 2,Venta,18.4929955,-69.9032885
1204,1204, 260mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 305,000", 3,Venta,18.4651751,-69.9412137
1205,1205, 84mt, 1,"Cerro Hermoso, Santiago","US$ 53,000", 1,Venta,19.4401006,-70.8184764
1206,1206, 209mt, 2,"Bella Vista O Loma Clara, El Valle","US$ 178,000", 3,Venta,null,null
1207,1207, 241mt, 3,"La Esmeralda, Santiago","US$ 248,000", 3,Venta,3.4589062,-76.5081423880046
1208,1208, 246mt, 3,"La Esmeralda, Santiago","US$ 244,500", 3,Venta,3.4589062,-76.5081423880046
1209,1209, 102mt, 2,"Don Pedro Abajo, Santiago","RD$ 2,500,000", 2,Venta,19.4585692,-70.6700533
1210,1210, 228mt, 3,"La Esmeralda, Santiago","US$ 245,000", 3,Venta,3.4589062,-76.5081423880046
1211,1211, 145mt, 2,"Prado Oriental I, Santo Domingo Este","RD$ 2,700,000", 3,Venta,18.4908734,-69.7836047
1212,1212, 99mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,300,000", 3,Venta,18.4816042,-69.9911021647571
1213,1213, 99mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,300,000", 3,Venta,18.4816042,-69.9911021647571
1214,1214, 99mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,300,000", 3,Venta,18.4816042,-69.9911021647571
1215,1215, 99mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,300,000", 3,Venta,18.4816042,-69.9911021647571
1216,1216, 99mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,300,000", 3,Venta,18.4816042,-69.9911021647571
1217,1217, 99mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,300,000", 3,Venta,18.4816042,-69.9911021647571
1218,1218, 92mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,100,000", 2,Venta,18.4816042,-69.9911021647571
1219,1219, 92mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,100,000", 2,Venta,18.4816042,-69.9911021647571
1220,1220, 92mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,100,000", 2,Venta,18.4816042,-69.9911021647571
1221,1221, 216mt, 3,"Gurabo Al Medio, Santiago","RD$ 6,200,000", 4,Venta,null,null
1222,1222, 92mt, 2,"Villa Aura, Santo Domingo Oeste","RD$ 3,100", 2,Venta,18.4816042,-69.9911021647571
1223,1223, 142mt, 2,"Juan Dolio, Guayacanes","US$ 350,000", 3,Venta,18.4268923,-69.4162105
1224,1224, 100mt, 2,"Pueblo Bavaro, Higüey","US$ 70,000", 3,Venta,null,null
1225,1225, 140mt, 2,"Altos De Arroyo Hondo Iii, Santo Domingo De Guzmán","RD$ 4,600,000", 3,Venta,18.5029036,-69.9640468
1226,1226, 133mt, 2,"Los Ríos, Santo Domingo De Guzmán","RD$ 3,500,000", 3,Venta,18.4906542,-69.9639095
1227,1227, 85mt, 2,"Licey Abajo, Licey Al Medio","RD$ 1,600,000", 3,Venta,null,null
1228,1228, 87mt, 2,"Licey Abajo, Licey Al Medio","RD$ 1,700,000", 3,Venta,null,null
1229,1229, 86mt, 2,"Licey Abajo, Licey Al Medio","RD$ 1,700,000", 3,Venta,null,null
1230,1230, 106mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 142,570", 2,Venta,18.4929955,-69.9032885
1231,1231,Unknown, 2,"El Cortecito, Bavaro","US$ 120,000", 2,Venta,null,null
1232,1232, 186mt, 2,"Bella Vista, Santo Domingo De Guzmán","RD$ 8,500,000", 3,Venta,18.4522046,-69.9484723
1233,1233, 263mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 2,200", 3,Alquiler,18.48063285,-69.9245812964471
1234,1234, 121mt, 2,"Bavaro, Higüey","US$ 128,000", 2,Venta Ambueblado,18.6861872,-68.419753
1235,1235, 196mt, 3,"La Julia, Santo Domingo De Guzmán","US$ 245,000", 3,Venta,18.4633288,-69.9238582
1236,1236, 98mt, 2,"Bavaro, Higüey","US$ 130,000", 2,Venta Ambueblado,18.6861872,-68.419753
1237,1237, 218mt, 2,"Quisqueya, Santo Domingo De Guzmán","RD$ 5,400,000", 3,Venta,18.4668866,-69.8938273
1238,1238, 136mt, 2,"Arroyo Hondo, Santo Domingo De Guzmán","RD$ 5,700,000", 3,Venta,18.5051048,-69.931862
1239,1239, 170mt, 2,"Alma Rosa I, Santo Domingo Este","US$ 164,000", 3,Venta,18.4918726,-69.8559554
1240,1240, 201mt, 2,"Jardines Del Este, Santiago","US$ 195,000", 3,Venta,19.44714395,-70.6625496565215
1241,1241, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 181,500", 3,Venta,18.4651751,-69.9412137
1242,1242, 88mt, 2,"Urbanizacion Fernández, Santo Domingo De Guzmán","US$ 93,000", 2,Venta,18.4758548,-69.946047
1243,1243, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 189,000", 3,Venta,18.4651751,-69.9412137
1244,1244, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 181,500", 3,Venta,18.4651751,-69.9412137
1245,1245, 150mt, 2,"Colinas De Los Ríos, Santo Domingo De Guzmán","RD$ 4,600,000", 3,Venta,null,null
1246,1246, 110mt, 2,"Residencial Brisa Oriental Iii, Santo Domingo Este","RD$ 3,500,000", 3,Venta,null,null
1247,1247, 110mt, 2,"Residencial Brisa Oriental Iii, Santo Domingo Este","RD$ 3,500,000", 3,Venta,null,null
1248,1248, 112mt, 2,"Residencial Brisa Oriental Iii, Santo Domingo Este","RD$ 3,500,000", 3,Venta,null,null
1249,1249, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 169,000", 3,Venta,18.4651751,-69.9412137
1250,1250, 112mt, 2,"Residencial Brisa Oriental Iii, Santo Domingo Este","RD$ 3,500,000", 3,Venta,null,null
1251,1251, 110mt, 2,"Residencial Brisa Oriental Iii, Santo Domingo Este","RD$ 3,500,000", 3,Venta,null,null
1252,1252, 110mt, 2,"Residencial Brisa Oriental Iii, Santo Domingo Este","RD$ 3,500,000", 3,Venta,null,null
1253,1253, 342mt, 3,"Malecon, Santo Domingo De Guzmán","US$ 290,000", 3,Venta,18.4801972,-69.942111
1254,1254, 70mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 155,500", 2,Venta,18.48063285,-69.9245812964471
1255,1255, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 176,000", 3,Venta,18.4651751,-69.9412137
1256,1256, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 183,000", 3,Venta,18.4651751,-69.9412137
1257,1257, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 183,000", 3,Venta,18.4651751,-69.9412137
1258,1258, 100mt, 2,"Bavaro, Higüey","US$ 50,000", 2,Venta,18.6861872,-68.419753
1259,1259, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 175,500", 3,Venta,18.4651751,-69.9412137
1260,1260, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 163,000", 3,Venta,18.4651751,-69.9412137
1261,1261, 71mt, 1,"El Millón, Santo Domingo De Guzmán","US$ 81,000", 1,Venta,18.4593396,-69.9597566
1262,1262, 112mt, 2,"Altos De Arroyo Hondo Ii, Santo Domingo De Guzmán","RD$ 2,950,000", 3,Venta,18.5042878,-69.9497993
1263,1263, 145mt, 2,"Arroyo Hondo, Santo Domingo De Guzmán","RD$ 4,000,000", 2,Venta,18.5051048,-69.931862
1264,1264, 258mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 220,000", 3,Venta,null,null
1265,1265, 301mt, 3,"Ensanche Ozama, Santo Domingo Este","US$ 220,000", 3,Venta,18.493132,-69.8690342
1266,1266, 113mt, 1,"Las Damas, Santiago","RD$ 2,800,000", 2,Venta,-33.8049185,-70.7369231
1267,1267, 212mt, 3,"Anacaona, Santo Domingo Este","US$ 420,000", 3,Venta,18.4983924,-69.8283188
1268,1268, 280mt, 3,"Renacimiento, Santo Domingo De Guzmán","US$ 288,000", 3,Venta,18.44677475,-69.9683024115298
1269,1269, 62mt, 2,"Ciudad Modelo, Santo Domingo Norte","RD$ 1,840,000", 2,Venta,18.5490204,-69.9258662518251
1270,1270, 68mt, 2,"Ciudad Modelo, Santo Domingo Norte","RD$ 2,055,000", 3,Venta,18.5490204,-69.9258662518251
1271,1271, 115mt,Unknown,"Bavaro, Higüey","US$ 255,000", 2,Venta Ambueblado,18.6861872,-68.419753
1272,1272, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 161,000", 3,Venta,18.4651751,-69.9412137
1273,1273, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 171,500", 3,Venta,18.4651751,-69.9412137
1274,1274, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 171,900", 3,Venta,18.4651751,-69.9412137
1275,1275, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 169,500", 3,Venta,18.4651751,-69.9412137
1276,1276, 130mt, 2,"Bavaro, Higüey","US$ 250,000", 2,Venta Ambueblado,18.6861872,-68.419753
1277,1277, 165mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 169,500", 3,Venta,18.4651751,-69.9412137
1278,1278, 164mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 167,500", 3,Venta,18.4651751,-69.9412137
1279,1279, 167mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 175,000", 3,Venta,18.4651751,-69.9412137
1280,1280, 162mt, 2,"Residencial Brisa Oriental Iii, Santo Domingo Este","RD$ 4,500,000", 3,Venta,null,null
1281,1281, 212mt, 2,"La Gallera, Santiago","RD$ 3,725,000", 3,Venta,7.0410302,125.5068617
1282,1282, 128mt, 2,"La Gallera, Santiago","RD$ 2,700,000", 3,Venta,7.0410302,125.5068617
1283,1283, 241mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 540,000", 3,Venta,18.4522046,-69.9484723
1284,1284, 120mt, 2,"La Gallera, Santiago","RD$ 2,700,000", 3,Venta,7.0410302,125.5068617
1285,1285, 171mt, 2,"La Gallera, Santiago","RD$ 2,800,000", 3,Venta,7.0410302,125.5068617
1286,1286, 143mt, 2,"Alma Rosa I, Santo Domingo Este","RD$ 3,995,000", 3,Venta,18.4918726,-69.8559554
1287,1287,Unknown, 2,"Los Corales, Bavaro","US$ 399,000", 2,Venta,null,null
1288,1288, 98mt, 2,"Bavaro, Higüey","US$ 100,000", 2,Venta,18.6861872,-68.419753
1289,1289, 63mt, 1,"Ensanche Naco, Santo Domingo De Guzmán","US$ 123,000", 1,Venta,18.48063285,-69.9245812964471
1290,1290, 40mt, 1,"El Cortecito, Bavaro","US$ 350,000", 1,Venta,null,null
1291,1291, 204mt, 2,"El Concreto (Los Hidalgos), San Francisco De Macorís","RD$ 3,800,000", 3,Venta,null,null
1292,1292, 279mt, 3,"Mirador Sur, Santo Domingo De Guzmán","US$ 415,000", 3,Venta,18.44863,-69.9556090626115
1293,1293, 83mt, 2,"Autopista Duarte, Santo Domingo De Guzmán","RD$ 2,800,000", 3,Venta,18.5493975,-70.0477175
1294,1294, 280mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 230,000", 3,Venta,18.48063285,-69.9245812964471
1295,1295, 192mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 175,250", 3,Venta,18.48063285,-69.9245812964471
1296,1296, 123mt, 2,"Bella Vista, Santo Domingo De Guzmán","US$ 135,000", 2,Venta,18.4522046,-69.9484723
1297,1297, 195mt, 3,"Juan Dolio, Guayacanes","RD$ 9,800,000", 3,Venta,18.4268923,-69.4162105
1298,1298, 113mt, 1,"Autopista Duarte, Santo Domingo De Guzmán","RD$ 1,975,000", 3,Venta,18.5493975,-70.0477175
1299,1299,Unknown, 2,"Piantini, Santo Domingo De Guzmán","US$ 1,200", 3,Alquiler Amueblado,18.4772093,-69.8949479
1300,1300, 240mt, 2,"Bavaro, Higüey","US$ 230,000", 2,Venta,18.6861872,-68.419753
1301,1301, 77mt, 2,"Bavaro, Higüey","US$ 149,000", 2,Venta,18.6861872,-68.419753
1302,1302, 128mt, 2,"Los Llanos De Gurabo, Santiago","RD$ 3,950,000", 3,Venta,null,null
1303,1303, 100mt, 1,"Bavaro, Higüey","US$ 167,000", 1,Venta,18.6861872,-68.419753
1304,1304, 70mt, 2,"Villa Mella, Santo Domingo Norte","RD$ 1,900,000", 3,Venta,18.531096,-69.9064378
1305,1305, 344mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 480,000", 3,Venta,18.48063285,-69.9245812964471
1306,1306,Unknown, 2,"La Esperilla, Santo Domingo De Guzmán","US$ 1,200", 2,Alquiler,18.46817535,-69.9199088057318
1307,1307, 150mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,850,000", 3,Venta,18.519386,-69.8523773
1308,1308, 153mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,850,000", 3,Venta,18.519386,-69.8523773
1309,1309, 220mt, 3,"Tropical Metaldom, Santo Domingo De Guzmán","US$ 135,000", 3,Venta,null,null
1310,1310, 114mt, 2,"Villa Mella, Santo Domingo Norte","RD$ 2,428,000", 3,Venta,18.531096,-69.9064378
1311,1311, 153mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,850,000", 3,Venta,18.519386,-69.8523773
1312,1312, 153mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,850,000", 3,Venta,18.519386,-69.8523773
1313,1313, 150mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,950,000", 3,Venta,18.519386,-69.8523773
1314,1314, 153mt, 2,"Urbanización El Silencio Ii Etapa, San Francisco De Macorís","RD$ 4,950,000", 3,Venta,null,null
1315,1315,Unknown, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,950,000", 3,Venta,18.519386,-69.8523773
1316,1316, 81mt, 2,"Villa Mella, Santo Domingo Norte","RD$ 2,130,000", 3,Venta,18.531096,-69.9064378
1317,1317, 72mt, 2,"Los Corales, Bavaro","US$ 249,000", 2,Venta Ambueblado,null,null
1318,1318, 146mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,400,000", 3,Venta,18.519386,-69.8523773
1319,1319, 81mt, 2,"Villa Mella, Santo Domingo Norte","RD$ 2,130,000", 3,Venta,18.531096,-69.9064378
1320,1320, 255mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 365,000", 3,Venta,18.4772093,-69.8949479
1321,1321, 212mt, 2,"Gurabo Al Medio, Santiago","RD$ 3,950,000", 3,Venta,null,null
1322,1322, 297mt, 2,"Bella Vista, Santo Domingo De Guzmán","US$ 305,000", 3,Venta,18.4522046,-69.9484723
1323,1323, 122mt, 2,"Villa Mella, Santo Domingo Norte","RD$ 2,330,000", 3,Venta,18.531096,-69.9064378
1324,1324, 116mt, 2,"Villa Mella, Santo Domingo Norte","RD$ 2,280,000", 3,Venta,18.531096,-69.9064378
1325,1325, 115mt, 2,"Villa Mella, Santo Domingo Norte","RD$ 2,280,000", 3,Venta,18.531096,-69.9064378
1326,1326, 126mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 150,000", 2,Venta,18.4929955,-69.9032885
1327,1327, 278mt, 4,"Quintas De Rincón Largo, Santiago","RD$ 9,500,000", 3,Venta,19.4429593,-70.677288
1328,1328, 176mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 263,000", 3,Venta,18.48063285,-69.9245812964471
1329,1329, 87mt, 2,"Mirador Del Este, Santo Domingo Este","RD$ 2,750,000", 3,Venta,18.4756533,-69.8646107
1330,1330, 260mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 225,000", 3,Venta,18.48063285,-69.9245812964471
1331,1331, 129mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,650,000", 3,Venta,18.519386,-69.8523773
1332,1332, 115mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,650,000", 3,Venta,18.519386,-69.8523773
1333,1333, 164mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 167,500", 3,Venta,18.4651751,-69.9412137
1334,1334, 70mt, 2,"Los Corales, Bavaro","US$ 250,000", 2,Venta,null,null
1335,1335, 120mt, 2,"El Cortecito, Bavaro","US$ 152,000", 2,Venta,null,null
1336,1336, 95mt, 2,"Los Corales, Bavaro","US$ 570,000", 2,Venta,null,null
1337,1337, 131mt, 2,"Bibijagua, Bavaro","US$ 135,000", 2,Venta,18.6686538,-68.403212
1338,1338, 214mt, 4,"El Cortecito, Bavaro","US$ 405,000", 4,Venta,null,null
1339,1339, 320mt,Unknown,"Friusa, Bavaro","US$ 235,000",Unknown,Venta,18.69252665,-68.440775695625
1340,1340, 577mt, 8,"Residencial Bavaro-punta Cana, Veron","RD$ 180,000", 8,Venta,null,null
1341,1341, 94mt, 2,"Villa Marina, Santo Domingo De Guzmán","RD$ 3,100,000", 2,Venta,18.4830694,-69.9706697
1342,1342, 94mt, 2,"Villa Marina, Santo Domingo De Guzmán","RD$ 3,100,000", 2,Venta,18.4830694,-69.9706697
1343,1343, 153mt, 3,"Cocotal Golf & Country Club, Bavaro","US$ 250,000", 3,Venta,null,null
1344,1344, 101mt, 2,"Bavaro, Higüey","US$ 99,000", 2,Venta,18.6861872,-68.419753
1345,1345, 93mt, 2,"Las Charcas, Santiago","RD$ 2,220,000", 3,Venta,28.253589,-16.826449
1346,1346, 70mt, 2,"Bavaro, Higüey","US$ 230,000", 2,Venta,18.6861872,-68.419753
1347,1347,Unknown, 2,"Los Corales, Bavaro","US$ 600,000", 3,Venta,null,null
1348,1348, 137mt, 2,"Colinas De Los Ríos, Santo Domingo De Guzmán","RD$ 4,900,000", 3,Venta,null,null
1349,1349, 90mt, 2,"Pueblo Bavaro, Higüey","US$ 85,000", 2,Venta,null,null
1350,1350, 145mt, 2,"White Sands, Bavaro","US$ 400,000", 2,Venta,18.69778515,-68.4487827738469
1351,1351, 94mt, 2,"Cabirma Del Este, Santo Domingo Este","RD$ 3,050,000", 3,Venta,null,null
